source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
04111,0,icd_9,Methicillin susceptible Staphylococcus aureus in conditions classified elsewhere and of unspecified site,40481816,SNOMED,1970-01-01,2099-12-31,
29570,0,icd_9,"Schizoaffective disorder, unspecified",4286201,SNOMED,1970-01-01,2099-12-31,
42731,0,icd_9,Atrial fibrillation,313217,SNOMED,1970-01-01,2099-12-31,
48242,0,icd_9,Methicillin resistant pneumonia due to Staphylococcus aureus,46270027,SNOMED,1970-01-01,2099-12-31,
19889,0,icd_9,Secondary malignant neoplasm of other specified sites,4312276,SNOMED,1970-01-01,2099-12-31,
42732,0,icd_9,Atrial flutter,314665,SNOMED,1970-01-01,2099-12-31,
1628,0,icd_9,Malignant neoplasm of other parts of bronchus or lung,35610239,SNOMED,1970-01-01,2099-12-31,
2449,0,icd_9,Unspecified acquired hypothyroidism,138384,SNOMED,1970-01-01,2099-12-31,
43882,0,icd_9,"Other late effects of cerebrovascular disease, dysphagia",434056,SNOMED,1970-01-01,2099-12-31,
48282,0,icd_9,Pneumonia due to escherichia coli [E. coli],260430,SNOMED,1970-01-01,2099-12-31,
1978,0,icd_9,Secondary malignant neoplasm of other digestive organs and spleen,4147162,SNOMED,1970-01-01,2099-12-31,
2273,0,icd_9,Benign neoplasm of pituitary gland and craniopharyngeal duct,437251,SNOMED,1970-01-01,2099-12-31,
42741,0,icd_9,Ventricular fibrillation,437894,SNOMED,1970-01-01,2099-12-31,
20020,0,icd_9,"Burkitt's tumor or lymphoma, unspecified site, extranodal and solid organ sites",4041800,SNOMED,1970-01-01,2099-12-31,
4275,0,icd_9,Cardiac arrest,321042,SNOMED,1970-01-01,2099-12-31,
1629,0,icd_9,"Malignant neoplasm of bronchus and lung, unspecified",35610239,SNOMED,1970-01-01,2099-12-31,
1980,0,icd_9,Secondary malignant neoplasm of kidney,198985,SNOMED,1970-01-01,2099-12-31,
29633,0,icd_9,"Major depressive affective disorder, recurrent episode, severe, without mention of psychotic behavior",434911,SNOMED,1970-01-01,2099-12-31,
04112,0,icd_9,Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site,440940,SNOMED,1970-01-01,2099-12-31,
42781,0,icd_9,Sinoatrial node dysfunction,4102252,SNOMED,1970-01-01,2099-12-31,
2380,0,icd_9,Neoplasm of uncertain behavior of bone and articular cartilage,36716624,SNOMED,1970-01-01,2099-12-31,
1890,0,icd_9,"Malignant neoplasm of kidney, except pelvis",198985,SNOMED,1970-01-01,2099-12-31,
25000,0,icd_9,"Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled",4193704,SNOMED,1970-01-01,2099-12-31,
20280,0,icd_9,"Other malignant lymphomas, unspecified site, extranodal and solid organ sites",440058,SNOMED,1970-01-01,2099-12-31,
193,0,icd_9,Malignant neoplasm of thyroid gland,133424,SNOMED,1970-01-01,2099-12-31,
1983,0,icd_9,Secondary malignant neoplasm of brain and spinal cord,443588,SNOMED,1970-01-01,2099-12-31,
2967,0,icd_9,"Bipolar I disorder, most recent episode (or current) unspecified",35624747,SNOMED,1970-01-01,2099-12-31,
0413,0,icd_9,Friedl?nder's bacillus infection in conditions classified elsewhere and of unspecified site,436339,SNOMED,1970-01-01,2099-12-31,
25002,0,icd_9,"Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled",4193704,SNOMED,1970-01-01,2099-12-31,
1985,0,icd_9,Secondary malignant neoplasm of bone and bone marrow,4247726,SNOMED,1970-01-01,2099-12-31,
20300,0,icd_9,"Multiple myeloma, without mention of having achieved remission",436059,SNOMED,1970-01-01,2099-12-31,
25060,0,icd_9,"Diabetes with neurological manifestations, type II or unspecified type, not stated as uncontrolled",377821,SNOMED,1970-01-01,2099-12-31,
